Srno,Company,Timestamp,Title,Description
119,Infosys,"18 Apr 2024, 10:25PM IST","Infosys sustains deal wins, near-term outlook hazy","Infosys disappointed in FY24 with slow revenue growth, weak guidance, and shrinking headcount. Despite TCV of new deals, the company faces pressure. Stock weakness expected due to lackluster guidance and margin contraction."
120,Infosys,"18 Apr,2024, 07:20PM IST",Disclosure under Regulation 30 of SEBI LODR Regulations,Disclosure under Regulation 30 of SEBI LODR Regulations
121,Nestle,"29 Apr 2024, 06:45PM IST",Nestle India to focus on driving volume growth going forward: CMD Suresh Narayanan,"Nestle India is also looking to increase its total touchpoints to 60 lakh across the country in the next 4-5 years, up from 51 lakh at present, Narayanan said while speaking to reporters here. ""The future of consumer goods companies will rest on their capability to penetrate more households, with more products for more occasions and usage,"" he said, while stressing on the need to shore up volume."
122,Nestle,"29 Apr 2024, 03:40PM IST",Cerelac has half the permissible limit of added sugar as set by FSSAI; allegations are racially stereotyped and untrue: Nestle India chairman,"Nestle India Chairman & Managing Director, Suresh Narayanan, refuted allegations of racial stereotyping in the company's infant food formulation, asserting it's done globally. He stated the sugar content in Cerelac is within FSSAI limits and necessary for nutrition. Narayanan emphasized that local variations are based on regulatory needs and raw material availability, denying any racial bias. He highlighted a reduction in sugar content over the years and stressed adherence to global standards."
123,Nestle,"27 Apr 2024, 08:05PM IST","FMCG companies: Buyers aware, sellers beware","FMCG companies face quality issues and regulatory actions, risking consumer trust. Nestle India, Patnajali, Bournvita controversy, and Hindustan Unilever rebrand amidst inflation challenges and omni-channel adoption. While stock meltdown and regulatory action are short-term risks, losing consumer trust is a long-term and bigger risk for an FMCG company."
124,Nestle,"26 Apr 2024, 12:15PM IST","Nestle India shares drop 2% after Q4 results. Buy, sell or hold?","Nestle India's share price fell 2% to Rs 2,511.60 after Q4 results. Standalone net profit rose 27% to Rs 934 crore, revenue increased 9% to Rs 5,268 crore. Brokerages hold mixed views on the stock."
125,Nestle,"26 Apr 2024, 09:36AM IST","Hot Stocks: Brokerages view on Nestle India, Bajaj Finance & ACC; Goldman raises Zomato target price","Brokerage firm Goldman Sachs maintained a buy rating on Zomato, CLSA maintained an underperform rating on ACC, Goldman Sachs recommended a neutral rating on Nestle India and JPMorgan has an underweight rating on Tech Mahindra."
126,Nestle,"26 Apr 2024, 09:31AM IST","Sensex, Nifty set to rise for 6th session in a row led by gains in Tech Mahindra","Indian benchmark indices rose led by various sectors and specific stocks. Sensex and Nifty50 gained momentum, with positive outlooks from experts and global markets. Tech Mahindra showed significant growth post Q4 profits rise."
127,Nestle,"25 Apr 2024, 02:49PM IST",Inox Wind shares zoom 9% after board approves 3:1 bonus issue,"Inox Wind's shares soared 9.2% on Thursday, reaching a new 52-week high of Rs 658.5 on the BSE, following the board's approval of issuing bonus equity shares in a ratio of 3:1."
128,Nestle,"25 Apr 2024, 02:32PM IST",Shares of Macrotech Developers drop 5% after Q4 results,"Revenue from operations also grew 23% from a year ago to Rs 4,020 crore and the real-estate developer also recorded its best-ever quarterly and annual pre-sales performance."
129,Nestle,"25 Apr,2024, 01:36PM IST",Press Releases on:1. Nestle India launches the much-awaited NESPRESSO; and2. Nestle India and Dr. Reddy''s to form joint venture to take health science nutraceutical portfolio to consumers across India and other agreed territories.,Press Releases on:1. Nestle India launches the much-awaited NESPRESSO; and2. Nestle India and Dr. Reddy''s to form joint venture to take health science nutraceutical portfolio to consumers across India and other agreed territories.
130,Nestle,"25 Apr,2024, 01:07PM IST",Press Release relating to the results and other business items,Press Release relating to the results and other business items
131,Nestle,"25 Apr,2024, 01:01PM IST","1. Approved Audited Financial Results for the fifteen months financial year ended 31st March 2024;2. Recommended Final Dividend for the fifteen months financial year ended 31st March 2024;3. Approved execution of a definitive agreement to form a joint venture with Dr. Reddy''s Laboratories Limited;4. Convening of 65th AGM on Friday, 5th July 2024 through VC/OAVM;5. Launch of Nespresso in India.","1. Approved Audited Financial Results for the fifteen months financial year ended 31st March 2024;2. Recommended Final Dividend for the fifteen months financial year ended 31st March 2024;3. Approved execution of a definitive agreement to form a joint venture with Dr. Reddy''s Laboratories Limited;4. Convening of 65th AGM on Friday, 5th July 2024 through VC/OAVM;5. Launch of Nespresso in India."
132,Nestle,"25 Apr,2024, 12:55PM IST",Approved execution of a definitive agreement to form a joint venture between the Company and Dr. Reddy''s Laboratories Limited,Approved execution of a definitive agreement to form a joint venture between the Company and Dr. Reddy''s Laboratories Limited
133,Nestle,"25 Apr,2024, 12:51PM IST","65th AGM on Friday, 5th July 2024","65th AGM on Friday, 5th July 2024"
134,Nestle,"25 Apr 2024, 12:50PM IST",Nestle India March quarter results today: Shares climb ahead of announcement,"Nestle India's shares climbed 1% to Rs 2,530 during Thursday's intraday trading on the BSE in anticipation of the company's fourth-quarter results, scheduled for later in the day. Analysts predict a 17% increase in net profit to Rs 867 crore for the quarter ending March 31, 2024, based on the average estimates of three brokerages."
135,Nestle,"25 Apr 2024, 12:44PM IST",Nestle India announces dividend of Rs 8.50 per share. Check record date,Nestle India announced a dividend of Rs 8.50 per share with March quarter results. The company reported a 27% increase in net profit year-on-year (YoY) for the said quarter.
136,Nestle,"25 Apr 2024, 12:43PM IST","Nestle raises concerns over 'unprecedented' headwinds for commodity prices, expects milk prices to rise","Nestle, the world's largest packaged food company, faces significant challenges in commodity prices, particularly in coffee and cocoa, which are at all-time highs with an ongoing price rally. Additionally, milk prices are expected to rise due to harsh summer conditions, while cereals and grains are experiencing structural cost increases supported by minimum support prices (MSP)."
137,Nestle,"25 Apr,2024, 12:38PM IST",Recommend Final Dividend for the fifteen months financial year ended 31st March 2024,Recommend Final Dividend for the fifteen months financial year ended 31st March 2024
138,Nestle,"25 Apr 2024, 12:37PM IST","Nestle India March Quarter Results: Profit rises 27% YoY to Rs 934 crore, beats estimates","Nestle India Results: The revenue from operations stood at Rs 5,268 crore, 9% higher compared to Rs 4,830 crore reported by the company in the year-ago period. The Board has also recommended a final dividend of Rs 8.5 per share for the financial year 2023-24."
139,Nestle,"25 Apr,2024, 12:35PM IST",Recommend Final Dividend for the fifteen months financial year ended 31st March 2024,Recommend Final Dividend for the fifteen months financial year ended 31st March 2024
140,Nestle,"25 Apr,2024, 12:34PM IST",Recommend Final Dividend for the fifteen months financial year ended 31st March 2024,Recommend Final Dividend for the fifteen months financial year ended 31st March 2024
141,Nestle,"25 Apr,2024, 12:32PM IST",Outcome of Board Meeting,Outcome of Board Meeting
142,Nestle,"25 Apr,2024, 12:27PM IST",Outcome of Board Meeting,Outcome of Board Meeting
143,Nestle,"24 Apr,2024, 11:15PM IST",Annual Secretarial Compliance Report for the fifteen months financial year from 1st January 2023 to 31st March 2024,Annual Secretarial Compliance Report for the fifteen months financial year from 1st January 2023 to 31st March 2024
144,Nestle,"22 Apr 2024, 12:10AM IST",Sugar & chemicals in food: FMCGs' biggest risk is not inflation but what they mix in what we eat,"Product safety concerns in India pose risks for the FMCG industry, impacting companies like Nestle India. Regulatory scrutiny challenges health claims, affecting consumer trust. Social media influencers influence companies' actions, while the spices category raises new risks for FMCG companies."
145,Nestle,"20 Apr,2024, 11:38PM IST","Certificate from practicing company secretary for the financial year ended 31st March 2024, as required under Regulation 40(9) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Certificate from practicing company secretary for the financial year ended 31st March 2024, as required under Regulation 40(9) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
146,Nestle,"19 Apr 2024, 03:51PM IST",Experts find 'cheeni kum' in Nestle shares. Here's why,Expensive valuations make the FMCG stock less appealing for Motilal Oswal which has a 'Neutral' rating on the counter. Its target estimates a 2.5% downside over Thursday's closing price.
147,Nestle,"19 Apr 2024, 02:01PM IST","Initiate action against Nestle: Nidhi Khare, Consumer Affairs secretary","The company, which also sells the Maggi noodles, Kitkat chocolates and Nescafe coffee, said in a statement that its products were manufactured in the country “in full compliance” with standards set under CODEX (a commission established by WHO and Food and Agriculture Organization) and local specifications pertaining to the requirements of nutrients including added sugars."
148,Nestle,"19 Apr 2024, 11:22AM IST",Nestle Ceralac controversy: Consumer protection regulator asks FSSAI to probe claims of co adding sugar in baby products,The Central Consumer Protection Authority (CCPA) urged FSSAI to investigate Nestle India for allegedly adding sugar to baby products. Sources say FSSAI is reviewing claims by Public Eye about higher sugar content in products sold in India compared to the West. NCPCR also requested FSSAI's scrutiny.
149,Nestle,"18 Apr,2024, 05:15PM IST",Reply to the Clarification/confirmation on news item appearing in "Media/Publication".,Reply to the Clarification/confirmation on news item appearing in "Media/Publication".
150,Nestle,"18 Apr,2024, 05:05PM IST","The Exchange has sought clarification from Nestle India Ltd on April 18, 2024, with reference to news appeared in www.livemint.com dated April 18, 2024 quoting ""Nestle baby food concerns: Shares drop 5% as Centre vows investigation into sugar addition in infant food"" The reply is awaited.","The Exchange has sought clarification from Nestle India Ltd on April 18, 2024, with reference to news appeared in www.livemint.com dated April 18, 2024 quoting ""Nestle baby food concerns: Shares drop 5% as Centre vows investigation into sugar addition in infant food"" The reply is awaited."
151,Nestle,"18 Apr 2024, 03:59PM IST","Banking blues, investor jitters drag Sensex down for fourth day straight","Indian benchmark indices closed lower as banking stocks declined, with Sensex falling 455 points and Nifty dropping by 152 points. Top laggards included Nestle India, Titan, Axis Bank, NTPC, Tata Motors, and ITC."
152,Nestle,"18 Apr 2024, 02:56PM IST",'We never compromise on nutritional quality': Nestle issues clarification on Cerelac sugar controversy,"?""????We would like to assure you that our Infant Cereal products, are manufactured to ensure the appropriate delivery of nutritional requirements such as Protein, Carbohydrates, Vitamins, Minerals, Iron etc. for early childhood,"" ANI quoted the company as saying. ??"
153,Nestle,"18 Apr 2024, 12:20PM IST",Nestle India shares drop over 5% to record worst day in 3 years. Here's why,"Nestle India's shares plunged 5.4% on Thursday to Rs 2,409.55 on BSE, following revelations of adding sugar to baby food in India but not in Europe or the UK. The health ministry expressed concern. This marked Nestle's worst single-day drop in 3 years."
154,Nestle,"18 Apr 2024, 09:31AM IST","RIL, banks drive Sensex 300 points higher, Nifty above 22,250; Infy in focus","Indian indices rose on Thursday with key players like Reliance Industries, HDFC Bank, and ICICI Bank leading. BSE Sensex and Nifty50 showed significant gains. Market focused on companies' March quarter results and Middle East tensions."
155,Nestle,"18 Apr 2024, 08:31AM IST","Nestle adds sugar to baby cereal sold in India but not in Europe & UK, study reveals","Nestle admitted adding sugar to infant milk in some nations but not in Europe. In the lucrative Indian market, exceeding $250 million in sales in 2022, every Cerelac baby cereal variant contains supplementary sugar, averaging nearly 3 grams per portion.""Public Eye's"" recent inquiry, disclosed on Wednesday, indicated that Cerelac wheat-based cereals tailored for six-month-old infants retailed by Nestle in Germany, France, and the UK are devoid of additional sugar."
156,Nestle,"17 Apr,2024, 01:21PM IST",Update on one-on-one meet with the institutional investors on 17th April 2024,Update on one-on-one meet with the institutional investors on 17th April 2024
157,Nestle,"17 Apr,2024, 12:47PM IST",Copy of newspaper notice published in column of English and Hindi Daily newspapers on 17th April 2024 regarding completion of dispatch of Postal Ballot Notice electronically.,Copy of newspaper notice published in column of English and Hindi Daily newspapers on 17th April 2024 regarding completion of dispatch of Postal Ballot Notice electronically.
158,Nestle,"16 Apr,2024, 08:39PM IST",Submission of Postal Ballot Notice,Submission of Postal Ballot Notice
159,Nestle,"16 Apr,2024, 06:33PM IST","Intimation regarding receipt of an Order-in-Appeal from GST Appeal Department, Haryana in relation to transitional credit for the period 2017-18","Intimation regarding receipt of an Order-in-Appeal from GST Appeal Department, Haryana in relation to transitional credit for the period 2017-18"
160,Nestle,"16 Apr,2024, 04:52PM IST",Update on one-on-one meet with the institutional investors on 16th April 2024,Update on one-on-one meet with the institutional investors on 16th April 2024
161,Tata Steel,"29 Apr,2024, 06:47PM IST",Result of Postal Ballot of Tata Steel Limited by remote e-Voting process and Scrutinizer''s report,Result of Postal Ballot of Tata Steel Limited by remote e-Voting process and Scrutinizer''s report
162,Tata Steel,"29 Apr,2024, 06:44PM IST",Results of Postal Ballot of Tata Steel Limited and Scrutinizer''s report,Results of Postal Ballot of Tata Steel Limited and Scrutinizer''s report
163,Tata Steel,"29 Apr,2024, 06:24PM IST","Intimation under Regulation 39(3) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Intimation under Regulation 39(3) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
164,Tata Steel,"28 Apr 2024, 03:23PM IST",Ahead of Market: 10 things that will decide stock action on Monday,"Domestic benchmark equity indices experienced a decline on Friday, primarily due to weakness in the financial sector. However, these losses did not overshadow the weekly gains, which were fueled by a post-results rally in key index constituents and reduced concerns regarding the Middle East."
